,mov_href,mov_title,mov_year,mov_type,mov_rating
0,tt1371129,King Lear,,0,
1,tt15384508,Sniff,2022.0,0,
2,tt11214590,House of Gucci,2021.0,0,7.0
3,tt7050946,American Traitor: The Trial of Axis Sally,2021.0,0,5.6
4,tt7456722,Hunters,2020.0,1,7.2
5,tt1302006,The Irishman,2019.0,0,7.8
6,tt7131622,Once Upon a Time... In Hollywood,2019.0,0,7.6
7,tt2388986,Paterno,2018.0,2,6.5
8,tt3011960,Hangman,2017.0,0,5.3
9,tt5126922,The Pirates of Somalia,2017.0,0,6.8
10,tt3658772,Misconduct,2016.0,0,5.3
11,tt1772288,Danny Collins,2015.0,0,7.0
12,tt2893490,Manglehorn,2014.0,0,5.6
13,tt1568343,The Humbling,2014.0,0,5.6
14,tt3112900,Salomé,2013.0,0,6.4
15,tt1745862,Phil Spector,2013.0,2,6.2
16,tt1859476,We Are Not Animals,2013.0,0,5.0
17,tt1389096,Stand Up Guys,2012.0,0,6.5
18,tt0810913,Jack and Jill,2011.0,0,3.3
19,tt1535612,The Son of No One,2011.0,0,5.1
20,tt1132623,You Don't Know Jack,2010.0,2,7.6
21,tt1034331,Righteous Kill,2008.0,0,6.0
22,tt0496806,Ocean's Thirteen,2007.0,0,6.9
23,tt0411061,88 Minutes,2007.0,0,5.9
24,tt0417217,Two for the Money,2005.0,0,6.3
25,tt0379889,The Merchant of Venice,2004.0,0,7.0
26,tt0318997,Angels in America,2003.0,3,8.2
27,tt0299930,Gigli,2003.0,0,2.5
28,tt0292506,The Recruit,2003.0,0,6.6
29,tt0274711,People I Know,2002.0,0,5.5
30,tt0258153,S1m0ne,2002.0,0,6.1
31,tt0278504,Insomnia,2002.0,0,7.2
32,tt0118852,Chinese Coffee,2000.0,0,7.1
33,tt0146838,Any Given Sunday,1999.0,0,6.9
34,tt0140352,The Insider,1999.0,0,7.8
35,tt0118971,The Devil's Advocate,1997.0,0,7.5
36,tt0119008,Donnie Brasco,1997.0,0,7.7
37,tt0115907,City Hall,1996.0,0,6.2
38,tt0113277,Heat,1995.0,0,8.2
39,tt0114753,Two Bits,1995.0,0,6.2
40,tt0106519,Carlito's Way,1993.0,0,7.9
41,tt0105323,Scent of a Woman,1992.0,0,8.0
42,tt0104348,Glengarry Glen Ross,1992.0,0,7.7
43,tt0101912,Frankie and Johnny,1991.0,0,6.7
44,tt0099674,The Godfather: Part III,1990.0,0,7.6
45,tt0099422,Dick Tracy,1990.0,0,6.1
46,tt0097769,The Local Stigmatic,1990.0,0,5.8
47,tt0098273,Sea of Love,1989.0,0,6.8
48,tt0089913,Revolution,1985.0,0,5.3
49,tt0086250,Scarface,1983.0,0,8.3
50,tt0083598,Author! Author!,1982.0,0,6.2
51,tt0080569,Cruising,1980.0,0,6.5
52,tt0078718,And Justice for All,1979.0,0,7.4
53,tt0809488,The Godfather Saga,1977.0,3,9.5
54,tt0075774,Bobby Deerfield,1977.0,0,5.9
55,tt0072890,Dog Day Afternoon,1975.0,0,8.0
56,tt0071562,The Godfather: Part II,1974.0,0,9.0
57,tt0070666,Serpico,1973.0,0,7.7
58,tt0070643,Scarecrow,1973.0,0,7.3
59,tt0068646,The Godfather,1972.0,0,9.2
60,tt0067549,The Panic in Needle Park,1971.0,0,7.1
61,tt0064651,"Me, Natalie",1969.0,0,6.5
62,tt0061282,N.Y.P.D.,1968.0,1,7.6
63,tt10095582,The Tragedy of Macbeth,2021.0,0,7.7
64,tt10016180,The Little Things,2021.0,0,6.3
65,tt3766354,The Equalizer 2,2018.0,0,6.7
66,tt6000478,"Roman J. Israel, Esq.",2017.0,0,6.5
67,tt2671706,Fences,2016.0,0,7.2
68,tt2404435,The Magnificent Seven,2016.0,0,6.9
69,tt0455944,The Equalizer,2014.0,0,7.2
70,tt1272878,2 Guns,2013.0,0,6.7
71,tt1907668,Flight,2012.0,0,7.3
72,tt1599348,Safe House,2012.0,0,6.7
73,tt0477080,Unstoppable,2010.0,0,6.8
74,tt1037705,The Book of Eli,2010.0,0,6.9
75,tt1111422,The Taking of Pelham 123,2009.0,0,6.4
76,tt0427309,The Great Debaters,2007.0,0,7.5
77,tt0765429,American Gangster,2007.0,0,7.8
78,tt0453467,Deja Vu,2006.0,0,7.1
79,tt0454848,Inside Man,2006.0,0,7.6
80,tt0368008,The Manchurian Candidate,2004.0,0,6.6
81,tt0328107,Man on Fire,2004.0,0,7.7
82,tt0313443,Out of Time,2003.0,0,6.5
83,tt0168786,Antwone Fisher,2002.0,0,7.3
84,tt0251160,John Q,2002.0,0,7.1
85,tt0139654,Training Day,2001.0,0,7.7
86,tt0210945,Remember the Titans,2000.0,0,7.8
87,tt0174856,The Hurricane,1999.0,0,7.6
88,tt0145681,The Bone Collector,1999.0,0,6.7
89,tt0133952,The Siege,1998.0,0,6.4
90,tt0124718,He Got Game,1998.0,0,6.9
91,tt0119099,Fallen,1998.0,0,7.0
92,tt0111996,Happily Ever After: Fairy Tales for Every Child,1997.0,1,6.6
93,tt0325842,Mother Goose: A Rappin' and Rhymin' Special,1997.0,2,5.3
94,tt0117372,The Preacher's Wife,1996.0,0,5.6
95,tt0115956,Courage Under Fire,1996.0,0,6.6
96,tt0112857,Devil in a Blue Dress,1995.0,0,6.7
97,tt0114857,Virtuosity,1995.0,0,5.6
98,tt0112740,Crimson Tide,1995.0,0,7.3
99,tt13107436,Rabbit Ears: John Henry,1993.0,4,5.8
100,tt0107818,Philadelphia,1993.0,0,7.7
101,tt0107798,The Pelican Brief,1993.0,0,6.6
102,tt0107616,Much Ado About Nothing,1993.0,0,7.3
103,tt0104797,Malcolm X,1992.0,0,7.7
104,tt0159876,Great Performances,1990.0,1,7.7
105,tt13107376,Rabbit Ears: Anansi,1991.0,4,
106,tt0102789,Ricochet,1991.0,0,6.2
107,tt0102456,Mississippi Masala,1991.0,0,6.7
108,tt0100168,Mo' Better Blues,1990.0,0,6.6
109,tt0099750,Heart Condition,1990.0,0,5.6
110,tt0097441,Glory,1989.0,0,7.8
111,tt0097880,The Mighty Quinn,1989.0,0,6.0
112,tt0097373,For Queen & Country,1988.0,0,5.6
113,tt0083483,St. Elsewhere,1982.0,1,7.9
114,tt0092804,Cry Freedom,1987.0,0,7.4
115,tt0091106,The George McKenna Story,1986.0,2,6.1
116,tt0091786,Power,1986.0,0,5.7
117,tt0088146,A Soldier's Story,1984.0,0,7.2
118,tt0087617,License to Kill,1984.0,2,5.5
119,tt0082138,Carbon Copy,1981.0,0,5.6
120,tt0078999,Coriolanus,1979.0,5,6.8
121,tt0079161,Flesh & Blood,1979.0,2,6.5
122,tt0076923,Wilma,1977.0,2,6.1
123,tt15005606,Peter Five Eight,2022.0,0,
124,tt7221090,Gore,,0,
125,tt9383986,The Man Who Drew God,2021.0,0,7.7
126,tt11496186,KTWK,2019.0,4,6.8
127,tt9495238,Let Me Be Frank,2018.0,6,7.0
128,tt5179598,Billionaire Boys Club,2018.0,0,5.6
129,tt1856010,House of Cards,2013.0,1,8.7
130,tt3890160,Baby Driver,2017.0,0,7.6
131,tt4986134,Rebel in the Rye,2017.0,0,6.7
132,tt8501970,Vans,2017.0,4,7.1
133,tt7118264,Tom Odell: Here I Am,2016.0,7,6.6
134,tt4383594,Nine Lives,2016.0,0,5.3
135,tt2093991,Elvis & Nixon,2016.0,0,6.4
136,tt2170439,Horrible Bosses 2,2014.0,0,6.3
137,tt3707110,Call of Duty: Advanced Warfare,2014.0,8,7.2
138,tt5786876,Nature Is Speaking,2014.0,9,8.5
139,tt6715438,At the Top,2013.0,4,3.2
140,tt2187474,The Ventriloquist,2012.0,6,7.2
141,tt2174736,Envelope,2012.0,6,7.3
142,tt0364151,American Masters,2000.0,10,8.1
143,tt2400437,Spirit of a Denture,2012.0,6,6.5
144,tt1032763,Inseparable,2011.0,0,5.4
145,tt1499658,Horrible Bosses,2011.0,0,6.8
146,tt2066119,The Organ Grinder's Monkey,2011.0,6,5.5
147,tt1615147,Margin Call,2011.0,0,7.1
148,tt1194417,Casino Jack,2010.0,0,6.2
149,tt1949718,Gorilla School,2010.0,1,7.2
150,tt1381505,Father of Invention,2010.0,0,5.8
151,tt1234548,The Men Who Stare at Goats,2009.0,0,6.2
152,tt1182345,Moon,2009.0,0,7.8
153,tt1247692,Shrink,2009.0,0,6.6
154,tt1068669,Telstar: The Joe Meek Story,2008.0,0,6.5
155,tt1323904,The Applicant,2008.0,6,2.2
156,tt1000771,Recount,2008.0,2,7.4
157,tt0478087,21,2008.0,0,6.8
158,tt1239372,Machine Child,2007.0,6,5.6
159,tt0486583,Fred Claus,2007.0,0,5.6
160,tt0772202,Superman Returns,2006.0,8,5.5
161,tt0348150,Superman Returns,2006.0,0,6.0
162,tt1809373,The Interrogation of Leo and Lisa,2006.0,6,6.3
163,tt0389957,Edison,2005.0,0,5.3
164,tt0363473,Beyond the Sea,2004.0,0,6.7
165,tt0361185,Freedom: A History of US,2003.0,10,5.7
166,tt0289992,The Life of David Gale,2003.0,0,7.5
167,tt0301976,The United States of Leland,2003.0,0,7.0
168,tt0295178,Austin Powers in Goldmember,2002.0,0,6.2
169,tt0318766,The Tower of Babble,2002.0,6,6.7
170,tt0120824,The Shipping News,2001.0,0,6.7
171,tt0272152,K-PAX,2001.0,0,7.4
172,tt0280105,Shackleton's Antarctic Adventure,2001.0,11,7.7
173,tt0223897,Pay It Forward,2000.0,0,7.2
174,tt0160611,Ordinary Decent Criminal,2000.0,0,6.4
175,tt0189584,The Big Kahuna,1999.0,0,6.6
176,tt0169547,American Beauty,1999.0,0,8.3
177,tt0120623,A Bug's Life,1998.0,0,7.2
178,tt0119336,Hurlyburly,1998.0,0,5.9
179,tt0120768,The Negotiator,1998.0,0,7.3
180,tt0119668,Midnight in the Garden of Good and Evil,1997.0,0,6.6
181,tt0119488,L.A. Confidential,1997.0,0,8.2
182,tt0117913,A Time to Kill,1996.0,0,7.5
183,tt0114369,Se7en,1995.0,0,8.6
184,tt0114069,Outbreak,1995.0,0,6.6
185,tt0114814,The Usual Suspects,1995.0,0,8.5
186,tt9077632,Dave Stewart: Jealousy,1994.0,7,5.1
187,tt0114594,Swimming with Sharks,1994.0,0,7.1
188,tt0109650,Doomsday Gun,1994.0,2,6.1
189,tt0110955,The Ref,1994.0,0,6.9
190,tt0110157,Iron Will,1994.0,0,6.6
191,tt0106161,Tribeca,1993.0,1,6.7
192,tt0104006,Consenting Adults,1992.0,0,5.7
193,tt0090466,L.A. Law,1992.0,1,7.0
194,tt0101666,Darrow,1991.0,2,6.2
195,tt0100921,When You Remember Me,1990.0,2,6.8
196,tt0099762,Henry & June,1990.0,0,6.3
197,tt0100606,A Show of Force,1990.0,0,5.3
198,tt0099538,Fall from Grace,1990.0,2,5.8
199,tt0097142,Dad,1989.0,0,6.3
200,tt0098282,"See No Evil, Hear No Evil",1989.0,0,6.9
201,tt0096720,Unsub,1989.0,1,8.1
202,tt0096463,Working Girl,1988.0,0,6.8
203,tt0096003,Rocket Gibraltar,1988.0,0,6.6
204,tt0092484,Wiseguy,1988.0,1,7.8
205,tt0095678,The Murder of Mary Phagan,1988.0,3,7.4
206,tt0090410,Crime Story,1987.0,1,8.4
207,tt0093432,Long Day's Journey Into Night,1987.0,2,7.4
208,tt0088513,The Equalizer,1987.0,1,7.8
209,tt0091188,Heartburn,1986.0,0,6.1
210,tt4075436,Untitled De Niro/Ramirez/Jakubowicz Project,,0,
211,tt3143812,After Exile,,0,
212,tt8373206,About My Father,,0,
213,tt5537002,Killers of the Flower Moon,2022.0,0,
214,tt13055982,Wash Me in the River,2022.0,0,
215,tt10304142,Untitled David O. Russell,2022.0,0,
216,tt5420210,The Comeback Trail,2020.0,0,5.6
217,tt13160412,Father of the Bride Part 3 (ish),2020.0,6,7.0
218,tt4532038,The War with Grandpa,2020.0,0,5.6
219,tt7286456,Joker,2019.0,0,8.4
220,tt0072562,Saturday Night Live,1985.0,1,8.0
221,tt1933667,The Wizard of Lies,2017.0,2,6.8
222,tt1967614,The Comedian,2016.0,0,5.8
223,tt1781827,Hands of Stone,2016.0,0,6.6
224,tt1860213,Dirty Grandpa,2016.0,0,5.9
225,tt2446980,Joy,2015.0,0,6.6
226,tt3276924,Heist,2015.0,0,6.1
227,tt5227516,Ellis,2015.0,6,6.8
228,tt4016250,The Audition,2015.0,6,6.6
229,tt2361509,The Intern,2015.0,0,7.1
230,tt10908058,The King of Comedy: Deleted and Extended Scenes,2014.0,4,6.7
231,tt2212008,The Bag Man,2014.0,0,5.2
232,tt1661382,Grudge Match,2013.0,0,6.4
233,tt1800241,American Hustle,2013.0,0,7.2
234,tt1204975,Last Vegas,2013.0,0,6.6
235,tt2404311,The Family,2013.0,0,6.3
236,tt1480295,Killing Season,2013.0,0,5.4
237,tt1931435,The Big Wedding,2013.0,0,5.6
238,tt1045658,Silver Linings Playbook,2012.0,0,7.7
239,tt1815708,Freelancers,2012.0,0,4.6
240,tt0455323,Being Flynn,2012.0,0,6.4
241,tt1748179,Red Lights,2012.0,0,6.2
242,tt1598822,New Year's Eve,2011.0,0,5.7
243,tt1448755,Killer Elite,2011.0,0,6.4
244,tt6779822,"Little Fockers: Alternate Opening, Wedding Dream and Morning Wakeup",2011.0,4,5.1
245,tt6779974,Little Fockers: Deleted Scenes,2011.0,4,5.1
246,tt6780018,Little Fockers: Gag Reel,2011.0,4,4.8
247,tt1219289,Limitless,2011.0,0,7.4
248,tt1712187,The Ages of Love,2011.0,0,5.9
249,tt0496424,30 Rock,2010.0,1,8.2
250,tt0970866,Little Fockers,2010.0,0,5.5
251,tt1423995,Stone,2010.0,0,5.4
252,tt0985694,Machete,2010.0,0,6.6
253,tt0780511,Everybody's Fine,2009.0,0,7.1
254,tt0486674,What Just Happened,2008.0,0,5.6
255,tt0486655,Stardust,2007.0,0,7.6
256,tt3492560,"Vanity Fair: Killers Kill, Dead Men Die",2007.0,4,5.0
257,tt0343737,The Good Shepherd,2006.0,0,6.7
258,tt0344854,Arthur and the Invisibles,2006.0,0,6.0
259,tt0445114,Extras,2005.0,1,8.3
260,tt5091774,Club Oscar,2005.0,6,3.5
261,tt0382077,Hide and Seek,2005.0,0,6.0
262,tt0356443,The Bridge of San Luis Rey,2004.0,0,5.0
263,tt0290002,Meet the Fockers,2004.0,0,6.3
264,tt0307453,Shark Tale,2004.0,0,6.0
265,tt0335121,Godsend,2004.0,0,4.8
266,tt0289848,Analyze That,2002.0,0,5.9
267,tt0269095,City by the Sea,2002.0,0,6.1
268,tt0284490,Showtime,2002.0,0,5.5
269,tt12032604,Meet the Parents: Deleted Scenes,2001.0,4,7.1
270,tt0227445,The Score,2001.0,0,6.8
271,tt0179626,15 Minutes,2001.0,0,6.1
272,tt0212338,Meet the Parents,2000.0,0,7.0
273,tt0203019,Men of Honor,2000.0,0,7.2
274,tt0131704,The Adventures of Rocky & Bullwinkle,2000.0,0,4.2
275,tt0155711,Flawless,1999.0,0,6.5
276,tt0122933,Analyze This,1999.0,0,6.7
277,tt0122690,Ronin,1998.0,0,7.3
278,tt0119223,Great Expectations,1998.0,0,6.8
279,tt0120885,Wag the Dog,1997.0,0,7.1
280,tt0119396,Jackie Brown,1997.0,0,7.5
281,tt0118887,Cop Land,1997.0,0,6.9
282,tt0116999,Marvin's Room,1996.0,0,6.7
283,tt0117665,Sleepers,1996.0,0,7.6
284,tt0116277,The Fan,1996.0,0,5.9
285,tt0112641,Casino,1995.0,0,8.2
286,tt0112654,One Hundred and One Nights,1995.0,0,6.4
287,tt0109836,Mary Shelley's Frankenstein,1994.0,0,6.4
288,tt0106489,A Bronx Tale,1993.0,0,7.8
289,tt0108330,This Boy's Life,1993.0,0,7.3
290,tt0107473,Mad Dog and Glory,1993.0,0,6.2
291,tt0105001,Night and the City,1992.0,0,5.8
292,tt0104892,Mistress,1992.0,0,5.4
293,tt0101540,Cape Fear,1991.0,0,7.3
294,tt0101393,Backdraft,1991.0,0,6.7
295,tt0101984,Guilty by Suspicion,1991.0,0,6.5
296,tt0099077,Awakenings,1990.0,0,7.8
297,tt0099685,Goodfellas,1990.0,0,8.7
298,tt0100680,Stanley & Iris,1990.0,0,6.4
299,tt0098625,We're No Angels,1989.0,0,6.1
300,tt0097607,Jacknife,1989.0,0,6.3
301,tt0095631,Midnight Run,1988.0,0,7.5
302,tt0092851,Dear America: Letters Home from Vietnam,1987.0,12,7.9
303,tt0094226,The Untouchables,1987.0,0,7.9
304,tt0092563,Angel Heart,1987.0,0,7.3
305,tt0091530,The Mission,1986.0,0,7.4
306,tt0088846,Brazil,1985.0,0,7.9
307,tt0087233,Falling in Love,1984.0,0,6.5
308,tt0087843,Once Upon a Time in America,1984.0,0,8.3
309,tt0085794,The King of Comedy,1982.0,0,7.8
310,tt0083232,True Confessions,1981.0,0,6.3
311,tt0081398,Raging Bull,1980.0,0,8.2
312,tt0077416,The Deer Hunter,1978.0,0,8.1
313,tt0076451,"New York, New York",1977.0,0,6.6
314,tt0074777,The Last Tycoon,1976.0,0,6.3
315,tt0074084,1900,1976.0,0,7.7
316,tt0075314,Taxi Driver,1976.0,0,8.2
317,tt0070379,Mean Streets,1973.0,0,7.2
318,tt0069765,Bang the Drum Slowly,1973.0,0,6.9
319,tt0067124,The Gang That Couldn't Shoot Straight,1971.0,0,4.9
320,tt0066856,Born to Win,1971.0,0,5.6
321,tt0067266,Jennifer on My Mind,1971.0,0,4.1
322,tt0065836,"Hi, Mom!",1970.0,0,6.2
323,tt0065481,Bloody Mama,1970.0,0,5.7
324,tt0064924,Sam's Song,1969.0,0,3.4
325,tt0065198,The Wedding Party,1969.0,0,4.8
326,tt0063036,Greetings,1968.0,0,5.7
327,tt0063154,Wie junge Wölfe,1968.0,0,5.1
328,tt2141713,Encounter,1965.0,6,6.3
329,tt0179492,Drei Zimmer in Manhattan,1965.0,0,6.5
330,tt12874990,Puffins,,3,
331,tt9179096,Minamata,2020.0,0,7.7
332,tt6149154,Waiting for the Barbarians,2019.0,0,5.9
333,tt2677722,City of Lies,2018.0,0,6.5
334,tt4123430,Fantastic Beasts: The Crimes of Grindelwald,2018.0,0,6.5
335,tt6865690,The Professor,2018.0,0,6.7
336,tt1273221,London Fields,2018.0,0,3.9
337,tt8925680,Dior: Sauvage - Legend of the Magic Hour,2018.0,4,8.0
338,tt2296777,Sherlock Gnomes,2018.0,0,5.2
339,tt7634200,Marilyn Manson: Kill4Me,2017.0,7,8.4
340,tt3402236,Murder on the Orient Express,2017.0,0,6.5
341,tt7492974,Marilyn Manson: Say10,2017.0,7,7.7
342,tt1790809,Pirates of the Caribbean: Dead Men Tell No Tales,2017.0,0,6.5
343,tt6244528,The Black Ghiandola,2017.0,6,5.9
344,tt3183660,Fantastic Beasts and Where to Find Them,2016.0,0,7.3
345,tt2567026,Alice Through the Looking Glass,2016.0,0,6.2
346,tt5456120,Donald Trump's The Art of the Deal: The Movie,2016.0,2,5.8
347,tt3838992,Yoga Hosers,2016.0,0,4.3
348,tt1355683,Black Mass,2015.0,0,6.9
349,tt8925618,Dior: Sauvage,2015.0,4,7.6
350,tt3045616,Mortdecai,2015.0,0,5.5
351,tt2180411,Into the Woods,2014.0,0,5.9
352,tt3099498,Tusk,2014.0,0,5.3
353,tt2209764,Transcendence,2014.0,0,6.2
354,tt1885299,Lucky Them,2013.0,0,6.1
355,tt1210819,The Lone Ranger,2013.0,0,6.4
356,tt0182576,Family Guy,2005.0,1,8.1
357,tt1077368,Dark Shadows,2012.0,0,6.2
358,tt1232829,21 Jump Street,2012.0,0,7.2
359,tt1641247,Life's Too Short,2011.0,1,7.5
360,tt0376136,The Rum Diary,2011.0,0,6.2
361,tt1843198,Lego Pirates of the Caribbean: The Video Game,2011.0,8,7.7
362,tt1298650,Pirates of the Caribbean: On Stranger Tides,2011.0,0,6.6
363,tt1192628,Rango,2011.0,0,7.2
364,tt1243957,The Tourist,2010.0,0,6.0
365,tt1014759,Alice in Wonderland,2010.0,0,6.4
366,tt1152836,Public Enemies,2009.0,0,7.0
367,tt1054606,The Imaginarium of Doctor Parnassus,2009.0,0,6.8
368,tt0206512,SpongeBob SquarePants,2009.0,1,8.2
369,tt0408236,Sweeney Todd: The Demon Barber of Fleet Street,2007.0,0,7.3
370,tt0449088,Pirates of the Caribbean: At World's End,2007.0,0,7.1
371,tt0383574,Pirates of the Caribbean: Dead Man's Chest,2006.0,0,7.3
372,tt0815220,Pirates of the Caribbean: The Legend of Jack Sparrow,2006.0,8,7.8
373,tt0121164,Corpse Bride,2005.0,0,7.3
374,tt0367594,Charlie and the Chocolate Factory,2005.0,0,6.6
375,tt0375920,The Libertine,2004.0,0,6.3
376,tt0308644,Finding Neverland,2004.0,0,7.6
377,tt0381270,Happily Ever After,2004.0,0,6.5
378,tt0118375,King of the Hill,2003.0,1,7.3
379,tt0363988,Secret Window,2004.0,0,6.5
380,tt0285823,Once Upon a Time in Mexico,2003.0,0,6.4
381,tt0325980,Pirates of the Caribbean: The Curse of the Black Pearl,2003.0,0,8.0
382,tt0120681,From Hell,2001.0,0,6.8
383,tt0221027,Blow,2001.0,0,7.6
384,tt0108771,The Fast Show,2000.0,1,8.2
385,tt0241303,Chocolat,2000.0,0,7.2
386,tt0247196,Before Night Falls,2000.0,0,7.2
387,tt0206917,The Man Who Cried,2000.0,0,6.2
388,tt0162661,Sleepy Hollow,1999.0,0,7.3
389,tt0138304,The Astronaut's Wife,1999.0,0,5.4
390,tt0142688,The Ninth Gate,1999.0,0,6.7
391,tt0108981,The Vicar of Dibley,1999.0,1,8.0
392,tt0119565,L.A. Without a Map,1998.0,0,6.2
393,tt0120669,Fear and Loathing in Las Vegas,1998.0,0,7.6
394,tt0115818,Cannes Man,1997.0,0,5.4
395,tt0118768,The Brave,1997.0,0,6.3
396,tt8391714,Divine Rapture,1995.0,6,7.2
397,tt0113972,Nick of Time,1995.0,0,6.3
398,tt6010812,The Smokin' Mojo Filters: Come Together,1995.0,7,7.5
399,tt0112817,Dead Man,1995.0,0,7.6
400,tt8403886,Shane MacGowand and the Popes: That Woman's Got Me Drinking,1994.0,7,7.6
401,tt0112883,Don Juan DeMarco,1994.0,0,6.7
402,tt0109707,Ed Wood,1994.0,0,7.8
403,tt0108550,What's Eating Gilbert Grape,1993.0,0,7.7
404,tt0106387,Benny & Joon,1993.0,0,7.2
405,tt8416482,The Lemonheads: It's a Shame About Ray,1993.0,7,6.4
406,tt0106307,Arizona Dream,1993.0,0,7.3
407,tt0101917,Freddy's Dead: The Final Nightmare,1991.0,0,4.9
408,tt5292294,Tom Petty and the Heartbreakers: Into the Great Wide Open,1991.0,7,7.8
409,tt0099487,Edward Scissorhands,1990.0,0,7.9
410,tt0092312,21 Jump Street,1988.0,1,7.3
411,tt0099329,Cry-Baby,1990.0,0,6.5
412,tt3494988,R.P.G. II,1988.0,6,6.5
413,tt0085032,Hotel,1986.0,1,6.5
414,tt3494986,R.P.G.,1986.0,6,6.5
415,tt0091763,Platoon,1986.0,0,8.1
416,tt0091972,Slow Burn,1986.0,2,5.2
417,tt3494942,Dummies,1985.0,6,7.4
418,tt0088549,Lady Blue,1985.0,1,6.5
419,tt0089839,Private Resort,1985.0,0,5.3
420,tt12733608,A Nightmare on Elm Street: Alternate Endings - Scary Ending,1984.0,4,8.2
421,tt0087800,A Nightmare on Elm Street,1984.0,0,7.5
422,tt2965368,American Son,,0,
423,tt14200438,Rothko,,0,
424,tt13629530,ARK: The Animated Series,2022.0,1,
425,tt10268488,The Greatest Beer Run Ever,,0,
426,tt14714980,Poker Face,2022.0,0,
427,tt10648342,Thor: Love and Thunder,2022.0,0,
428,tt11240348,The Georgetown Project,2021.0,0,
429,tt12361974,Zack Snyder's Justice League,2021.0,0,8.1
430,tt10059518,Unhinged,2020.0,0,6.0
431,tt4844140,True History of the Kelly Gang,2019.0,0,6.0
432,tt6821044,The Loudest Voice,2019.0,3,7.9
433,tt7008872,Boy Erased,2018.0,0,6.9
434,tt7895824,Tourism Australia: Dundee - The Son of a Legend Returns Home,2018.0,4,8.0
435,tt4758646,War Machine,2017.0,0,6.0
436,tt2345759,The Mummy,2017.0,0,5.4
437,tt7532470,The Nice Guys: Word of the Day,2017.0,6,7.7
438,tt9881938,Saturday Night Live: Cut for Time,2018.0,1,4.8
439,tt3799694,The Nice Guys,2016.0,0,7.4
440,tt2582502,Fathers & Daughters,2015.0,0,7.1
441,tt3007512,The Water Diviner,2014.0,0,7.0
442,tt1959490,Noah,2014.0,0,5.7
443,tt1837709,Winter's Tale,2014.0,0,6.2
444,tt0770828,Man of Steel,2013.0,0,7.0
445,tt1235522,Broken City,2013.0,0,6.2
446,tt1707386,Les Misérables,2012.0,0,7.6
447,tt1258972,The Man with the Iron Fists,2012.0,0,5.4
448,tt1297754,Republic of Doyle,2012.0,1,7.4
449,tt1458175,The Next Three Days,2010.0,0,7.3
450,tt0955308,Robin Hood,2010.0,0,6.6
451,tt0473705,State of Play,2009.0,0,7.1
452,tt0494864,Tenderness,2009.0,0,5.5
453,tt0758774,Body of Lies,2008.0,0,7.1
454,tt0381849,3:10 to Yuma,2007.0,0,7.7
455,tt0401445,A Good Year,2006.0,0,7.0
456,tt0352248,Cinderella Man,2005.0,0,8.0
457,tt0311113,Master and Commander: The Far Side of the World,2003.0,0,7.4
458,tt0268978,A Beautiful Mind,2001.0,0,8.2
459,tt0228750,Proof of Life,2000.0,0,6.3
460,tt0172495,Gladiator,2000.0,0,8.5
461,tt0134618,"Mystery, Alaska",1999.0,0,6.7
462,tt0118772,Breaking Up,1997.0,0,4.8
463,tt0119272,Heaven's Burning,1997.0,0,5.7
464,tt5243966,The Spell of the Yukon,1996.0,6,7.8
465,tt0114303,Rough Magic,1995.0,0,5.5
466,tt0117193,No Way Back,1995.0,0,5.1
467,tt0114214,The Quick and the Dead,1995.0,0,6.5
468,tt0111309,The Sum of Us,1994.0,0,7.3
469,tt0109823,For the Moment,1993.0,0,6.1
470,tt0108137,The Silver Brumby,1993.0,0,5.8
471,tt0107450,Love in Limbo,1993.0,0,5.4
472,tt0101996,Hammers Over the Anvil,1993.0,0,5.8
473,tt0103468,The Late Show,1992.0,1,8.4
474,tt0105275,Romper Stomper,1992.0,0,6.8
475,tt0098896,Police Rescue,1992.0,1,7.4
476,tt0101053,Brides of Christ,1991.0,3,8.2
477,tt0102969,The Efficiency Expert,1991.0,0,6.2
478,tt0102721,Proof,1991.0,0,7.2
479,tt0122333,Acropolis Now,1991.0,1,7.0
480,tt0099323,The Crossing,1990.0,0,5.5
481,tt0100414,Prisoners of the Sun,1990.0,0,6.4
482,tt0313096,Living with the Law,1988.0,1,3.6
483,tt0088580,Neighbours,1986.0,1,5.4
484,tt0092433,Rafferty's Rules,1987.0,1,7.6
485,tt0074077,The Young Doctors,1977.0,1,7.0
486,tt0126758,Spyforce,1972.0,1,6.8
487,tt0959300,The Devil in the White City,,3,
488,tt7428530,Roosevelt,2023.0,0,
489,tt6487156,The Black Hand,,0,
490,tt11286314,Don't Look Up,2021.0,0,
491,tt14677742,Welcome Back Future,2021.0,6,6.5
492,tt8690814,Grant,2020.0,13,8.3
493,tt10199110,Lil Dicky: Earth,2019.0,7,6.1
494,tt10856690,BYD: Build Your Dreams,2017.0,4,7.4
495,tt10851666,BYD: Make History,2017.0,4,6.4
496,tt1663202,The Revenant,2015.0,0,8.0
497,tt10852568,Jim Beam: Black,2014.0,4,5.6
498,tt10852626,Telecom: La tecnologia e importante ma anche tutto il resto,2014.0,4,6.1
499,tt10852556,Jim Beam: Bourbon,2013.0,4,6.1
500,tt0993846,The Wolf of Wall Street,2013.0,0,8.2
501,tt1343092,The Great Gatsby,2013.0,0,7.2
502,tt15739482,Titanic: Deleted Scenes,2012.0,4,7.7
503,tt1853728,Django Unchained,2012.0,0,8.4
