,mg_movie_href,mg_genre_id
1,tt0114279,21
2,tt0114279,7
0,tt0113448,2
1,tt0113448,11
2,tt0113448,7
0,tt7143844,2
0,tt0112701,2
1,tt0112701,11
0,tt0111440,2
1,tt0111440,11
2,tt0111440,7
0,tt0111143,19
1,tt0111143,9
2,tt0111143,13
0,tt0110097,2
1,tt0110097,7
0,tt0106148,11
1,tt0106148,18
2,tt0106148,7
0,tt0106350,12
1,tt0106350,11
2,tt0106350,7
0,tt0820333,2
1,tt0820333,11
2,tt0820333,7
0,tt0204980,24
1,tt0204980,21
2,tt0204980,7
0,tt0098260,24
1,tt0098260,7
0,tt6786620,8
0,tt0096447,1
1,tt0096447,7
0,tt0090372,20
1,tt0090372,7
0,tt0089816,7
0,tt0085780,15
1,tt0085780,23
2,tt0085780,7
0,tt0092191,7
0,tt0084637,11
1,tt0084637,9
2,tt0084637,7
0,tt0383046,7
0,tt0082940,11
1,tt0082940,20
2,tt0082940,7
0,tt0165592,2
1,tt0165592,7
0,tt0969784,19
1,tt0969784,15
2,tt0969784,7
0,tt0762803,7
0,tt0079499,7
0,tt0177448,17
1,tt0177448,23
0,tt0298665,2
1,tt0298665,7
0,tt0165593,7
0,tt0070977,7
0,tt0068671,7
0,tt0065684,24
1,tt0065684,7
0,tt0066480,7
0,tt1685416,20
0,tt0262709,7
0,tt0064000,24
1,tt0064000,21
2,tt0064000,7
0,tt0065085,7
0,tt0327277,7
0,tt0058853,7
0,tt0298668,7
0,tt2094116,18
1,tt2094116,9
2,tt2094116,13
0,tt14404618,24
1,tt14404618,1
2,tt14404618,7
0,tt2461172,2
0,tt6673612,2
1,tt6673612,17
2,tt6673612,13
0,tt2250912,0
1,tt2250912,9
2,tt2250912,13
0,tt7006122,3
1,tt7006122,0
0,tt3498820,0
1,tt3498820,9
2,tt3498820,13
0,tt2395427,0
1,tt2395427,9
2,tt2395427,13
0,tt1872194,19
1,tt1872194,7
0,tt2883512,7
1,tt2883512,2
2,tt2883512,13
0,tt1300854,0
1,tt1300854,9
2,tt1300854,13
0,tt0848228,0
1,tt0848228,9
2,tt0848228,13
0,tt1515091,18
1,tt1515091,9
2,tt1515091,13
0,tt1231583,2
1,tt1231583,7
0,tt1686782,11
1,tt1686782,7
0,tt1228705,0
1,tt1228705,9
2,tt1228705,13
0,tt0988045,18
1,tt0988045,9
2,tt0988045,13
0,tt0821642,8
1,tt0821642,20
2,tt0821642,7
0,tt1286750,2
1,tt1286750,3
0,tt1233205,0
1,tt1233205,9
2,tt1233205,13
0,tt0371746,0
1,tt0371746,9
2,tt0371746,13
0,tt0423977,2
1,tt0423977,11
2,tt0423977,7
0,tt0338216,6
1,tt0338216,11
2,tt0338216,7
0,tt0443706,19
1,tt0443706,18
2,tt0443706,7
0,tt0422295,11
1,tt0422295,20
2,tt0422295,7
0,tt0393735,2
1,tt0393735,17
2,tt0393735,23
0,tt0473488,19
1,tt0473488,7
0,tt0373469,19
1,tt0373469,2
2,tt0373469,18
0,tt0425055,6
1,tt0425055,2
2,tt0425055,7
0,tt0343663,11
1,tt0343663,7
0,tt3447362,3
1,tt3447362,0
0,tt0348836,15
1,tt0348836,1
2,tt0348836,18
0,tt0344554,3
0,tt0358565,3
0,tt6779544,8
0,tt6322486,8
0,tt0403851,2
1,tt0403851,3
0,tt0185014,2
1,tt0185014,7
0,tt0165643,19
1,tt0165643,8
2,tt0165643,7
0,tt0131325,2
0,tt0143261,11
1,tt0143261,2
2,tt0143261,7
0,tt0120710,1
1,tt0120710,23
2,tt0120710,7
0,tt0120873,19
1,tt0120873,1
2,tt0120873,9
0,tt0119196,19
1,tt0119196,1
2,tt0119196,18
0,tt0119327,2
1,tt0119327,11
0,tt0124179,2
1,tt0124179,7
0,tt0119832,11
1,tt0119832,7
0,tt0116016,9
1,tt0116016,7
0,tt0124013,2
1,tt0124013,17
0,tt0113321,2
1,tt0113321,11
2,tt0113321,7
0,tt0110737,2
1,tt0110737,11
0,tt0110632,19
1,tt0110632,9
2,tt0110632,7
0,tt0109969,2
1,tt0109969,8
0,tt0108122,2
1,tt0108122,7
0,tt0107091,2
1,tt0107091,23
2,tt0107091,7
0,tt0103939,2
1,tt0103939,20
2,tt0103939,7
0,tt0102951,2
1,tt0102951,11
0,tt0103100,2
0,tt0097044,2
1,tt0097044,11
2,tt0097044,23
0,tt0098524,19
1,tt0098524,7
0,tt0098464,2
0,tt0094594,21
1,tt0094594,7
0,tt0095409,2
1,tt0095409,6
0,tt0095978,2
0,tt0093737,19
1,tt0093737,2
2,tt0093737,7
0,tt0090629,2
0,tt0090685,2
1,tt0090685,11
2,tt0090685,6
0,tt0253020,3
0,tt0088579,7
0,tt0090305,2
1,tt0090305,11
2,tt0090305,0
0,tt0089208,2
1,tt0089208,8
2,tt0089208,11
0,tt0090213,2
1,tt0090213,9
2,tt0090213,7
0,tt0087263,1
1,tt0087263,7
0,tt0085208,2
1,tt0085208,11
2,tt0085208,7
0,tt0081695,2
0,tt0068659,12
1,tt0068659,2
0,tt0066234,23
0,tt1289417,19
1,tt1289417,18
2,tt1289417,7
0,tt1462764,9
1,tt1462764,13
0,tt14857730,1
0,tt15438542,9
0,tt3915174,14
1,tt3915174,2
2,tt3915174,13
0,tt1464335,9
1,tt1464335,13
0,tt11700260,2
1,tt11700260,7
0,tt5865326,19
1,tt5865326,2
2,tt5865326,7
0,tt10916366,2
1,tt10916366,3
0,tt8291806,7
0,tt5989218,11
1,tt5989218,7
0,tt5673782,24
1,tt5673782,20
2,tt5673782,7
0,tt5629524,23
1,tt5629524,9
2,tt5629524,13
0,tt6204340,19
1,tt6204340,1
2,tt6204340,7
0,tt6288694,1
1,tt6288694,9
2,tt6288694,7
0,tt6950338,14
1,tt6950338,2
2,tt6950338,3
0,tt3910736,2
1,tt3910736,9
2,tt3910736,1
0,tt3244786,8
1,tt3244786,20
2,tt3244786,7
0,tt2090465,1
0,tt3501112,19
1,tt3501112,1
2,tt3501112,9
0,tt3014910,24
1,tt3014910,20
2,tt3014910,7
0,tt2006295,24
1,tt2006295,20
2,tt2006295,7
0,tt2279373,14
1,tt2279373,2
2,tt2279373,13
0,tt1971325,0
1,tt1971325,9
2,tt1971325,7
0,tt1639826,14
1,tt1639826,2
2,tt1639826,13
0,tt2243389,10
1,tt2243389,2
0,tt2111994,7
0,tt1839492,2
1,tt1839492,23
2,tt1839492,7
0,tt2268617,14
1,tt2268617,3
2,tt2268617,13
0,tt1506999,1
1,tt1506999,9
2,tt1506999,7
0,tt1701210,24
1,tt1701210,9
2,tt1701210,7
0,tt0448694,14
1,tt0448694,2
2,tt0448694,13
0,tt1517489,14
1,tt1517489,9
2,tt1517489,13
0,tt1189073,15
1,tt1189073,1
2,tt1189073,7
0,tt9583666,14
1,tt9583666,2
2,tt9583666,3
0,tt1830577,14
1,tt1830577,2
2,tt1830577,3
0,tt1307873,1
1,tt1307873,18
2,tt1307873,9
0,tt1725156,14
1,tt1725156,3
2,tt1725156,13
0,tt1182350,2
1,tt1182350,11
2,tt1182350,7
0,tt0892791,14
1,tt0892791,2
2,tt0892791,13
0,tt0974613,1
1,tt0974613,18
2,tt0974613,7
0,tt0780534,19
1,tt0780534,2
2,tt0780534,11
0,tt0897387,14
1,tt0897387,3
2,tt0897387,13
0,tt0413267,14
1,tt0413267,2
2,tt0413267,13
0,tt0445935,19
1,tt0445935,1
2,tt0445935,18
0,tt1695145,3
1,tt1695145,7
0,tt0446046,8
1,tt0446046,7
0,tt0386140,11
1,tt0386140,9
2,tt0386140,13
0,tt0438844,14
1,tt0438844,2
2,tt0438844,3
0,tt0298148,14
1,tt0298148,2
2,tt0298148,13
0,tt0314197,11
1,tt0314197,1
2,tt0314197,7
0,tt0337824,24
1,tt0337824,20
2,tt0337824,7
0,tt0308208,19
1,tt0308208,18
2,tt0308208,9
0,tt0287717,2
1,tt0287717,9
2,tt0287717,13
0,tt0280665,19
1,tt0280665,18
2,tt0280665,7
0,tt0218922,11
1,tt0218922,18
2,tt0218922,7
0,tt0201485,11
1,tt0201485,18
2,tt0201485,7
0,tt0196857,6
1,tt0196857,2
2,tt0196857,7
0,tt0162766,2
0,tt0120657,24
1,tt0120657,9
2,tt0120657,13
0,tt0120746,2
1,tt0120746,9
2,tt0120746,13
0,tt10521134,10
1,tt10521134,3
0,tt0116250,24
1,tt0116250,20
2,tt0116250,7
0,tt0118001,2
1,tt0118001,11
0,tt0113965,19
1,tt0113965,11
2,tt0113965,7
0,tt0112851,19
1,tt0112851,1
2,tt0112851,9
0,tt0113808,2
1,tt0113808,11
0,tt0110712,11
1,tt0110712,1
2,tt0110712,7
0,tt0107151,11
1,tt0107151,7
0,tt0108670,11
1,tt0108670,1
2,tt0108670,7
0,tt0107012,24
1,tt0107012,20
2,tt0107012,7
0,tt2979006,7
0,tt0102477,2
0,tt0104802,8
1,tt0104802,7
0,tt0103065,7
0,tt0099298,7
0,tt0095670,2
1,tt0095670,11
0,tt0092509,7
0,tt0101026,19
1,tt0101026,2
2,tt0101026,7
0,tt0096938,11
1,tt0096938,9
2,tt0096938,7
0,tt0098324,11
1,tt0098324,18
2,tt0098324,7
0,tt0094705,2
0,tt0094822,19
1,tt0094822,11
2,tt0094822,18
0,tt0093747,19
1,tt0093747,1
0,tt0095675,2
1,tt0095675,7
0,tt0090668,7
0,tt0093412,2
1,tt0093412,1
2,tt0093412,7
0,tt0090926,7
0,tt0090561,7
0,tt0091805,19
1,tt0091805,1
2,tt0091805,9
0,tt0091495,1
1,tt0091495,7
0,tt0088887,7
0,tt0088954,10
1,tt0088954,2
0,tt0089946,7
0,tt0088443,7
0,tt0385415,7
0,tt0086293,7
0,tt0085308,7
0,tt0086612,2
0,tt0084228,2
1,tt0084228,11
2,tt0084228,7
0,tt0084490,7
0,tt6643818,7
0,tt10756954,2
1,tt10756954,7
0,tt15565872,7
0,tt11827628,1
1,tt11827628,9
0,tt15275256,1
0,tt13575806,14
1,tt13575806,2
2,tt13575806,13
0,tt15906906,8
0,tt7335008,7
0,tt8545482,1
1,tt8545482,0
0,tt4905554,19
1,tt4905554,7
0,tt10155688,19
1,tt10155688,18
2,tt10155688,7
0,tt0499097,1
1,tt0499097,9
2,tt0499097,21
0,tt11263022,15
1,tt11263022,18
0,tt5717194,12
1,tt5717194,1
2,tt5717194,9
0,tt7686464,23
1,tt7686464,7
0,tt8337320,7
0,tt3282076,19
1,tt3282076,1
2,tt3282076,9
0,tt2328900,24
1,tt2328900,20
2,tt2328900,7
0,tt8021824,15
1,tt8021824,18
2,tt8021824,7
0,tt5616294,1
1,tt5616294,18
2,tt5616294,7
0,tt4602066,24
1,tt4602066,20
2,tt4602066,7
0,tt5473090,2
1,tt5473090,7
0,tt7775990,23
1,tt7775990,3
2,tt7775990,20
0,tt2316204,15
1,tt2316204,1
2,tt2316204,0
0,tt5292622,7
0,tt1895315,1
1,tt1895315,18
2,tt1895315,7
0,tt1703957,20
1,tt1703957,7
0,tt4790276,1
1,tt4790276,3
2,tt4790276,7
0,tt5260254,2
1,tt5260254,23
0,tt3289728,0
1,tt3289728,11
2,tt3289728,7
0,tt3671542,11
1,tt3671542,20
2,tt3671542,7
0,tt3824412,2
1,tt3824412,11
0,tt5108100,3
1,tt5108100,7
0,tt2345737,19
1,tt2345737,9
2,tt2345737,7
0,tt2846378,19
1,tt2846378,7
0,tt2715776,2
0,tt2463512,11
1,tt2463512,7
0,tt1999987,11
1,tt1999987,7
0,tt5362760,3
1,tt5362760,0
0,tt2087820,19
1,tt2087820,1
2,tt2087820,7
0,tt2090537,19
1,tt2090537,7
0,tt1446714,0
1,tt1446714,18
2,tt1446714,13
0,tt1592525,1
1,tt1592525,9
2,tt1592525,0
0,tt1704161,19
1,tt1704161,8
2,tt1704161,7
0,tt1492030,7
0,tt1270761,15
1,tt1270761,1
2,tt1270761,23
0,tt1504320,24
1,tt1504320,20
2,tt1504320,7
0,tt1313092,19
1,tt1313092,7
0,tt0898367,7
1,tt0898367,13
0,tt0995851,1
1,tt0995851,7
0,tt0960731,2
1,tt0960731,17
2,tt0960731,13
0,tt0887912,1
1,tt0887912,21
2,tt0887912,7
0,tt0988047,19
1,tt0988047,9
2,tt0988047,7
0,tt0948547,19
1,tt0948547,7
0,tt0472071,24
1,tt0472071,11
2,tt0472071,7
0,tt0432402,20
1,tt0432402,7
0,tt0432289,1
1,tt0432289,7
0,tt0421238,19
1,tt0421238,12
2,tt0421238,7
0,tt0338512,7
1,tt0338512,17
2,tt0338512,13
0,tt0240980,11
1,tt0240980,7
0,tt0280490,19
1,tt0280490,2
2,tt0280490,9
0,tt0268695,0
1,tt0268695,9
2,tt0268695,13
0,tt0245844,7
1,tt0245844,9
2,tt0245844,13
0,tt0209144,1
1,tt0209144,18
0,tt0160797,1
1,tt0160797,21
2,tt0160797,7
0,tt0162662,11
1,tt0162662,8
2,tt0162662,7
0,tt0129332,15
1,tt0129332,12
2,tt0129332,13
0,tt0144018,0
1,tt0144018,7
0,tt0297852,7
0,tt0116036,2
1,tt0116036,11
2,tt0116036,23
0,tt0109045,2
1,tt0109045,8
0,tt0116330,20
1,tt0116330,7
0,tt0101051,19
0,tt0094481,11
1,tt0094481,7
0,tt0098771,2
0,tt0102076,7
0,tt0104271,1
0,tt0099752,8
1,tt0099752,7
0,tt12760338,14
1,tt12760338,3
0,tt15507512,8
1,tt15507512,7
0,tt10676048,23
1,tt10676048,9
2,tt10676048,13
0,tt15009428,9
0,tt13157618,7
1,tt13157618,9
2,tt13157618,13
0,tt4428398,14
1,tt4428398,2
2,tt4428398,9
0,tt10168312,14
1,tt10168312,9
2,tt10168312,13
0,tt6079772,19
1,tt6079772,1
2,tt6079772,9
0,tt10342730,19
1,tt10342730,18
2,tt10342730,15
0,tt13567480,2
0,tt12369754,2
1,tt12369754,7
0,tt6285944,20
1,tt6285944,7
0,tt2527338,23
1,tt2527338,9
2,tt2527338,13
0,tt0783640,21
1,tt0783640,7
0,tt6320628,0
1,tt6320628,9
2,tt6320628,13
0,tt3697842,2
1,tt3697842,5
0,tt4463894,19
1,tt4463894,2
2,tt4463894,9
0,tt4154664,0
1,tt4154664,9
2,tt4154664,13
0,tt3606756,14
1,tt3606756,9
2,tt3606756,13
0,tt2555624,14
1,tt2555624,3
2,tt2555624,13
0,tt7771456,3
1,tt7771456,8
0,tt2338454,2
1,tt2338454,23
2,tt2338454,7
0,tt1959563,19
1,tt1959563,2
2,tt1959563,9
0,tt3731562,23
1,tt3731562,9
2,tt3731562,13
0,tt1935859,7
1,tt1935859,17
2,tt1935859,13
0,tt0918940,7
1,tt0918940,9
2,tt0918940,13
0,tt0775440,15
1,tt0775440,9
2,tt0775440,13
0,tt3460252,19
1,tt3460252,18
2,tt3460252,7
0,tt4594834,19
1,tt4594834,2
2,tt4594834,7
0,tt4671444,9
0,tt1731701,2
1,tt1731701,9
0,tt2802144,2
1,tt2802144,9
2,tt2802144,13
0,tt1608383,14
1,tt1608383,9
2,tt1608383,13
0,tt3704236,9
0,tt2088003,9
1,tt2088003,13
0,tt2044801,19
1,tt2044801,1
2,tt2044801,9
0,tt2364582,7
1,tt2364582,9
2,tt2364582,13
0,tt1843866,0
1,tt1843866,9
2,tt1843866,13
0,tt1234721,19
1,tt1234721,9
2,tt1234721,0
0,tt2304953,19
1,tt2304953,1
2,tt2304953,7
0,tt1321511,18
1,tt1321511,9
2,tt1321511,7
0,tt1556078,2
0,tt1860353,14
1,tt1860353,2
2,tt1860353,13
0,tt2421374,2
1,tt2421374,3
0,tt1488181,14
1,tt1488181,2
2,tt1488181,13
0,tt1810697,19
1,tt1810697,18
2,tt1810697,7
0,tt1867093,19
1,tt1867093,9
2,tt1867093,7
0,tt1117581,1
1,tt1117581,9
0,tt0458339,0
1,tt0458339,9
2,tt0458339,13
0,tt0800369,23
1,tt0800369,9
2,tt0800369,13
0,tt1612560,2
1,tt1612560,9
2,tt1612560,13
0,tt1510938,7
0,tt0312305,14
1,tt0312305,0
2,tt0312305,13
0,tt0373732,14
1,tt0373732,2
2,tt0373732,9
0,tt1386588,19
1,tt1386588,2
2,tt1386588,9
0,tt0914863,19
1,tt0914863,1
2,tt0914863,7
0,tt1371159,19
1,tt1371159,9
2,tt1371159,13
0,tt2111324,23
1,tt2111324,9
0,tt1637997,14
1,tt1637997,2
2,tt1637997,3
0,tt6729850,3
1,tt6729850,8
0,tt1121977,11
1,tt1121977,7
0,tt1346947,7
1,tt1346947,9
2,tt1346947,13
0,tt1265998,14
1,tt1265998,9
2,tt1265998,13
0,tt0831887,19
1,tt0831887,23
2,tt0831887,9
0,tt1111948,2
1,tt1111948,8
2,tt1111948,7
0,tt0810880,7
0,tt0947802,19
1,tt0947802,1
2,tt0947802,7
0,tt1185834,14
1,tt1185834,9
2,tt1185834,13
0,tt0489099,0
1,tt0489099,9
2,tt0489099,13
0,tt0896798,19
1,tt0896798,1
2,tt0896798,18
0,tt0450385,15
1,tt0450385,18
2,tt0450385,23
0,tt0465316,14
1,tt0465316,9
2,tt0465316,13
0,tt0416185,6
1,tt0416185,7
0,tt0488539,2
0,tt0763840,21
1,tt0763840,9
2,tt0763840,7
0,tt0462200,8
1,tt0462200,7
0,tt0417148,19
1,tt0417148,9
2,tt0417148,13
0,tt10217822,8
0,tt0349467,19
1,tt0349467,18
2,tt0349467,7
0,tt0399327,19
1,tt0399327,2
2,tt0399327,9
0,tt0121766,23
1,tt0121766,9
2,tt0121766,13
0,tt0329774,19
1,tt0329774,9
2,tt0329774,13
0,tt0486141,14
1,tt0486141,2
2,tt0486141,3
0,tt0393162,6
1,tt0393162,20
2,tt0393162,7
0,tt10862602,8
1,tt10862602,6
0,tt8338218,17
1,tt8338218,9
2,tt8338218,13
0,tt0433576,14
1,tt0433576,9
2,tt0433576,13
0,tt0317705,14
1,tt0317705,9
2,tt0317705,13
0,tt0383385,19
1,tt0383385,9
0,tt5053130,14
1,tt5053130,3
2,tt5053130,9
0,tt0378194,19
1,tt0378194,1
2,tt0378194,9
0,tt0315297,19
1,tt0315297,18
2,tt0315297,7
0,tt0349260,11
1,tt0349260,7
0,tt0257076,19
1,tt0257076,9
2,tt0257076,13
0,tt12247528,23
1,tt12247528,3
2,tt12247528,9
0,tt0292610,19
1,tt0292610,1
2,tt0292610,7
0,tt0121765,23
1,tt0121765,9
2,tt0121765,13
0,tt0264472,1
1,tt0264472,7
0,tt0372217,3
1,tt0372217,6
0,tt0227984,19
1,tt0227984,2
2,tt0227984,9
0,tt0293737,14
1,tt0293737,2
2,tt0293737,17
0,tt0182000,19
1,tt0182000,8
2,tt0182000,7
0,tt0227972,9
1,tt0227972,6
0,tt0149261,0
1,tt0149261,9
2,tt0149261,13
0,tt0159888,2
1,tt0159888,7
0,tt0120915,23
1,tt0120915,9
2,tt0120915,13
0,tt0120802,8
1,tt0120802,18
2,tt0120802,7
0,tt0120184,18
1,tt0120184,9
2,tt0120184,0
0,tt0119080,7
0,tt0118531,1
1,tt0118531,7
0,tt0116908,19
1,tt0116908,9
2,tt0116908,7
0,tt0117958,2
1,tt0117958,7
0,tt0116448,2
1,tt0116448,6
0,tt0119256,19
1,tt0119256,7
0,tt0113089,17
1,tt0113089,23
2,tt0113089,7
0,tt0113691,7
0,tt0117577,2
0,tt0110649,2
1,tt0110649,7
0,tt0109053,24
1,tt0109053,9
2,tt0109053,7
0,tt0109161,1
1,tt0109161,7
0,tt0109842,19
1,tt0109842,1
2,tt0109842,7
0,tt0107290,0
1,tt0107290,9
2,tt0107290,13
0,tt0107554,19
1,tt0107554,1
2,tt0107554,7
0,tt0101124,7
0,tt0108787,18
1,tt0108787,17
2,tt0108787,23
0,tt0105112,1
1,tt0105112,9
0,tt0105813,19
1,tt0105813,9
2,tt0105813,7
0,tt0104240,1
1,tt0104240,7
0,tt0104573,19
1,tt0104573,9
2,tt0104573,7
0,tt0102174,7
0,tt0101677,18
1,tt0101677,9
0,tt0102996,2
1,tt0102996,11
0,tt0101184,2
1,tt0101184,7
0,tt0102175,11
1,tt0102175,7
0,tt0098844,19
1,tt0098844,18
2,tt0098844,7
0,tt0100480,19
1,tt0100480,9
2,tt0100480,7
0,tt0099528,15
1,tt0099528,18
2,tt0099528,7
0,tt0099128,2
1,tt0099128,11
0,tt8684118,8
0,tt0099294,7
0,tt0100602,19
1,tt0100602,2
2,tt0100602,1
0,tt0099395,15
0,tt0092336,2
1,tt0092336,11
2,tt0092336,7
0,tt0097216,2
1,tt0097216,7
0,tt0096646,9
1,tt0096646,7
0,tt0097164,19
1,tt0097164,7
0,tt0094898,2
1,tt0094898,11
0,tt0096054,10
1,tt0096054,2
2,tt0096054,7
0,tt0088612,19
1,tt0088612,18
2,tt0088612,7
0,tt0093474,2
0,tt0094213,7
0,tt0082970,7
0,tt0080707,19
1,tt0080707,9
2,tt0080707,7
0,tt0217105,7
0,tt0074413,7
0,tt0071012,7
0,tt0202001,7
0,tt1210027,2
1,tt1210027,0
0,tt8008948,19
1,tt8008948,9
2,tt8008948,7
0,tt14850054,1
0,tt1417768,1
0,tt5761544,1
1,tt5761544,9
0,tt15004136,1
0,tt5884796,1
1,tt5884796,9
2,tt5884796,13
0,tt7890826,14
1,tt7890826,9
2,tt7890826,13
0,tt5748448,19
1,tt5748448,1
2,tt5748448,9
0,tt7737786,1
1,tt7737786,9
2,tt7737786,7
0,tt11112140,14
1,tt11112140,3
2,tt11112140,9
0,tt2386490,14
1,tt2386490,9
2,tt2386490,13
0,tt4131496,19
1,tt4131496,18
2,tt4131496,7
0,tt1846589,1
1,tt1846589,9
0,tt1259528,19
1,tt1259528,9
2,tt1259528,7
0,tt1981128,1
1,tt1981128,9
2,tt1981128,0
0,tt1718924,7
0,tt2404233,23
1,tt2404233,9
2,tt2404233,13
0,tt1646971,14
1,tt1646971,9
2,tt1646971,13
0,tt1540128,2
1,tt1540128,11
2,tt1540128,6
0,tt1629757,6
1,tt1629757,20
2,tt1629757,7
0,tt2065968,14
1,tt2065968,3
2,tt2065968,13
0,tt1586752,20
1,tt1586752,19
2,tt1586752,9
0,tt1372686,1
1,tt1372686,21
2,tt1372686,7
0,tt1744776,14
1,tt1744776,3
2,tt1744776,13
0,tt2542490,14
1,tt2542490,2
2,tt2542490,13
0,tt0892769,14
1,tt0892769,9
2,tt0892769,13
0,tt1038919,2
1,tt1038919,11
2,tt1038919,9
0,tt1197624,19
1,tt1197624,9
2,tt1197624,7
0,tt1034032,1
1,tt1034032,9
2,tt1034032,0
0,tt1142988,2
1,tt1142988,11
0,tt1295071,14
1,tt1295071,3
2,tt1295071,9
0,tt0410377,7
1,tt0410377,2
2,tt0410377,13
0,tt0431308,2
1,tt0431308,11
2,tt0431308,7
0,tt0489664,19
1,tt0489664,1
2,tt0489664,7
0,tt0488928,7
0,tt0416449,9
1,tt0416449,7
0,tt0402057,7
1,tt0402057,9
2,tt0402057,13
0,tt0796207,2
1,tt0796207,3
2,tt0796207,7
0,tt0354595,6
1,tt0354595,24
2,tt0354595,7
0,tt0293508,10
1,tt0293508,11
2,tt0293508,7
0,tt0377752,11
1,tt0377752,7
0,tt0300556,0
1,tt0300556,9
2,tt0300556,13
0,tt0325703,23
1,tt0325703,9
2,tt0325703,13
0,tt0297571,7
0,tt0278035,19
1,tt0278035,9
2,tt0278035,7
0,tt0291277,2
1,tt0291277,3
2,tt0291277,23
0,tt0286899,3
0,tt0259127,20
1,tt0259127,9
2,tt0259127,13
0,tt0206105,2
1,tt0206105,11
0,tt0219653,15
1,tt0219653,23
2,tt0219653,9
0,tt0216799,11
1,tt0216799,21
2,tt0216799,7
0,tt0144134,7
0,tt0138899,19
1,tt0138899,18
2,tt0138899,7
0,tt0229625,11
1,tt0229625,7
0,tt0178167,2
0,tt0202346,2
1,tt0202346,9
0,tt0164728,1
0,tt0127919,15
1,tt0127919,23
2,tt0127919,13
0,tt0120347,1
1,tt0120347,9
2,tt0120347,13
0,tt0119280,24
1,tt0119280,20
2,tt0119280,7
0,tt11018264,7
0,tt9286908,7
1,tt9286908,9
2,tt9286908,13
0,tt6069162,11
1,tt6069162,8
2,tt6069162,7
0,tt1553659,7
1,tt1553659,11
2,tt1553659,13
0,tt1196946,19
1,tt1196946,18
2,tt1196946,7
0,tt2244901,2
1,tt2244901,11
0,tt0954947,19
1,tt0954947,1
2,tt0954947,7
0,tt1247704,2
1,tt1247704,7
0,tt1127221,15
1,tt1127221,1
0,tt0851530,19
1,tt0851530,1
2,tt0851530,18
0,tt1151319,3
0,tt0497972,2
1,tt0497972,23
2,tt0497972,7
0,tt0805667,19
1,tt0805667,1
2,tt0805667,7
0,tt0458352,2
1,tt0458352,7
0,tt0437777,2
1,tt0437777,11
2,tt0437777,7
0,tt0418819,15
1,tt0418819,1
2,tt0418819,0
0,tt0377109,15
1,tt0377109,18
0,tt0285370,19
1,tt0285370,7
0,tt0376006,2
1,tt0376006,7
0,tt0242252,24
1,tt0242252,11
2,tt0242252,7
0,tt6782462,3
1,tt6782462,13
0,tt0199753,1
1,tt0199753,9
2,tt0199753,0
0,tt0178050,2
1,tt0178050,7
0,tt0217032,7
0,tt0134154,11
1,tt0134154,21
2,tt0134154,7
0,tt0151396,2
1,tt0151396,7
0,tt0138541,19
1,tt0138541,1
2,tt0138541,7
0,tt0152176,7
0,tt0119709,1
1,tt0119709,9
0,tt0108800,11
1,tt0108800,7
0,tt0115379,6
1,tt0115379,7
0,tt0428139,7
0,tt1059857,2
0,tt0096572,7
0,tt0096592,7
0,tt0086689,11
1,tt0086689,7
0,tt0138611,11
1,tt0138611,7
